id,category,subcategory,difficulty,question,expected_answer,constraint_complexity,constraint_priority,anchor_topic,pair_id,failure_mode,isolation_rationale,analysis_scope
154,compliance_tier2,count_order,medium,"List exactly 3 Mughal emperors, in alphabetical order.",COUNT=3|ORDER=alphabetical,tier2,strict,,,compliance,COUNT + ORDER combination,primary
155,compliance_tier2,count_order,hard,"Identify exactly 3 axioms of Zermelo-Fraenkel set theory, in alphabetical order.",COUNT=3|ORDER=alphabetical,tier2,strict,,,compliance,COUNT + ORDER combination,primary
156,compliance_tier2,count_order,hard,"Enumerate exactly 3 major modal logics, in alphabetical order.",COUNT=3|ORDER=alphabetical,tier2,strict,,,compliance,COUNT + ORDER combination,primary
157,compliance_tier2,count_order,hard,"List exactly 3 biochemical pathways, in alphabetical order.",COUNT=3|ORDER=alphabetical,tier2,strict,,,compliance,COUNT + ORDER combination,primary
158,compliance_tier2,count_order,hard,"Specify exactly 3 subfields of theoretical linguistics, in alphabetical order.",COUNT=3|ORDER=alphabetical,tier2,strict,,,compliance,COUNT + ORDER combination,primary
159,compliance_tier2,count_order,hard,"Give exactly 3 heterodox economic schools, in alphabetical order.",COUNT=3|ORDER=alphabetical,tier2,strict,,,compliance,COUNT + ORDER combination,primary
160,compliance_tier2,count_order,hard,"List exactly 3 major mathematical conjectures, in alphabetical order.",COUNT=3|ORDER=alphabetical,tier2,strict,,,compliance,COUNT + ORDER combination,primary
161,compliance_tier3,count_format_forbidden,easy,"Name exactly 4 summer activities, formatted as a numbered list, without using the word 'beach'.",COUNT=4|FORMAT=numbered_list|FORBIDDEN=beach,tier3,strict,,,compliance,COUNT+FORMAT+FORBIDDEN without word compression,primary
162,compliance_tier3,count_format_forbidden,easy,"Name exactly 4 common dance forms, formatted as a bullet list, without using the word 'ballet'.",COUNT=4|FORMAT=bullet_list_newline|FORBIDDEN=ballet,tier3,strict,,,compliance,COUNT+FORMAT+FORBIDDEN without word compression,primary
163,compliance_tier3,count_format_forbidden,easy,"Name exactly 4 common breakfast foods, formatted as a numbered list, without using the word 'eggs'.",COUNT=4|FORMAT=numbered_list|FORBIDDEN=eggs,tier3,strict,,,compliance,COUNT+FORMAT+FORBIDDEN without word compression,primary
164,compliance_tier3,count_format_forbidden,easy,"Name exactly 5 common European countries, formatted as a numbered list, without using the word 'France'.",COUNT=5|FORMAT=numbered_list|FORBIDDEN=France,tier3,strict,,,compliance,COUNT+FORMAT+FORBIDDEN without word compression,primary
165,compliance_tier3,count_format_forbidden,easy,"Name exactly 4 common video game genres, formatted as a bullet list, without using the word 'shooter'.",COUNT=4|FORMAT=bullet_list_newline|FORBIDDEN=shooter,tier3,strict,,,compliance,COUNT+FORMAT+FORBIDDEN without word compression,primary
166,compliance_tier3,count_format_forbidden,medium,"Name exactly 4 common ML algorithms, formatted as a numbered list, without using the word 'neural'.",COUNT=4|FORMAT=numbered_list|FORBIDDEN=neural,tier3,strict,,,compliance,COUNT+FORMAT+FORBIDDEN without word compression,primary
167,compliance_tier3,count_format_forbidden,medium,"Name exactly 4 major historical revolutions, formatted as a numbered list, without using the word 'French'.",COUNT=4|FORMAT=numbered_list|FORBIDDEN=French,tier3,strict,,,compliance,COUNT+FORMAT+FORBIDDEN without word compression,primary
168,compliance_tier3,count_format_forbidden,medium,"Name exactly 4 common social platforms, formatted as a bullet list, without using the word 'Twitter'.",COUNT=4|FORMAT=bullet_list_newline|FORBIDDEN=Twitter,tier3,strict,,,compliance,COUNT+FORMAT+FORBIDDEN without word compression,primary
169,compliance_tier3,count_format_forbidden,medium,"Name exactly 3 hormones in the human body, formatted as a numbered list, without using the word 'insulin'.",COUNT=3|FORMAT=numbered_list|FORBIDDEN=insulin,tier3,strict,,,compliance,COUNT+FORMAT+FORBIDDEN without word compression,primary
170,compliance_tier3,count_format_forbidden,medium,"Name exactly 4 classical Greek philosophers, formatted as a numbered list, without using the word 'Plato'.",COUNT=4|FORMAT=numbered_list|FORBIDDEN=Plato,tier3,strict,,,compliance,COUNT+FORMAT+FORBIDDEN without word compression,primary
171,compliance_tier3,count_format_forbidden,medium,"Name exactly 3 common database paradigms, formatted as a bullet list, without using the word 'SQL'.",COUNT=3|FORMAT=bullet_list_newline|FORBIDDEN=SQL,tier3,strict,,,compliance,COUNT+FORMAT+FORBIDDEN without word compression,primary
172,compliance_tier3,count_format_forbidden,hard,"Name exactly 3 compiler optimisations, formatted as a numbered list, without using the word 'inlining'.",COUNT=3|FORMAT=numbered_list|FORBIDDEN=inlining,tier3,strict,,,compliance,COUNT+FORMAT+FORBIDDEN without word compression,primary
173,compliance_tier3,count_format_forbidden,hard,"Name exactly 3 axioms of set theory, formatted as a numbered list, without using the word 'choice'.",COUNT=3|FORMAT=numbered_list|FORBIDDEN=choice,tier3,strict,,,compliance,COUNT+FORMAT+FORBIDDEN without word compression,primary
174,compliance_tier3,count_format_forbidden,hard,"Name exactly 3 schools of analytic philosophy, formatted as a bullet list, without using the word 'Wittgenstein'.",COUNT=3|FORMAT=bullet_list_newline|FORBIDDEN=Wittgenstein,tier3,strict,,,compliance,COUNT+FORMAT+FORBIDDEN without word compression,primary
175,compliance_tier3,count_format_forbidden,hard,"Name exactly 3 forms of judicial review, formatted as a numbered list, without using the word 'judicial'.",COUNT=3|FORMAT=numbered_list|FORBIDDEN=judicial,tier3,strict,,,compliance,COUNT+FORMAT+FORBIDDEN without word compression,primary
176,compliance_tier3,count_format_forbidden,hard,"Name exactly 3 major topological invariants, formatted as a bullet list, without using the word 'homotopy'.",COUNT=3|FORMAT=bullet_list_newline|FORBIDDEN=homotopy,tier3,strict,,,compliance,COUNT+FORMAT+FORBIDDEN without word compression,primary
177,compliance_tier3,count_length_forbidden,easy,"State exactly 4 breakfast items, each in under 7 words, without using the word 'eggs'.",COUNT=4|MAX_WORDS=7|FORBIDDEN=eggs,tier3,strict,,,compliance,COUNT+MAX_WORDS+FORBIDDEN; tests forbidden-word with length compression,primary
178,compliance_tier3,count_length_forbidden,easy,"Outline exactly 4 travel destinations, each in under 6 words, without using the word 'beach'.",COUNT=4|MAX_WORDS=6|FORBIDDEN=beach,tier3,strict,,,compliance,COUNT+MAX_WORDS+FORBIDDEN; tests forbidden-word with length compression,primary
179,compliance_tier3,count_length_forbidden,easy,"List exactly 4 common household pets, each in under 5 words, without using the word 'dog'.",COUNT=4|MAX_WORDS=5|FORBIDDEN=dog,tier3,strict,,,compliance,COUNT+MAX_WORDS+FORBIDDEN; tests forbidden-word with length compression,primary
180,compliance_tier3,count_length_forbidden,easy,"Name exactly 4 common kitchen tools, each in under 6 words, without using the word 'knife'.",COUNT=4|MAX_WORDS=6|FORBIDDEN=knife,tier3,strict,,,compliance,COUNT+MAX_WORDS+FORBIDDEN; tests forbidden-word with length compression,primary
181,compliance_tier3,count_length_forbidden,easy,"Provide exactly 3 common board games, each in under 7 words, without using the word 'chess'.",COUNT=3|MAX_WORDS=7|FORBIDDEN=chess,tier3,strict,,,compliance,COUNT+MAX_WORDS+FORBIDDEN; tests forbidden-word with length compression,primary
182,compliance_tier3,count_length_forbidden,easy,"List exactly 3 common music streaming platforms, each in under 6 words, without using the word 'Spotify'.",COUNT=3|MAX_WORDS=6|FORBIDDEN=Spotify,tier3,strict,,,compliance,COUNT+MAX_WORDS+FORBIDDEN; tests forbidden-word with length compression,primary
183,compliance_tier3,count_length_forbidden,medium,"Identify exactly 4 NoSQL databases, each in under 6 words, without using the word 'Mongo'.",COUNT=4|MAX_WORDS=6|FORBIDDEN=Mongo,tier3,strict,,,compliance,COUNT+MAX_WORDS+FORBIDDEN; tests forbidden-word with length compression,primary
184,compliance_tier3,count_length_forbidden,medium,"Enumerate exactly 3 schools of psychology, each in under 7 words, without using the word 'Freud'.",COUNT=3|MAX_WORDS=7|FORBIDDEN=Freud,tier3,strict,,,compliance,COUNT+MAX_WORDS+FORBIDDEN; tests forbidden-word with length compression,primary
185,compliance_tier3,count_length_forbidden,medium,"List exactly 4 Renaissance painters, each in under 6 words, without using the word 'Leonardo'.",COUNT=4|MAX_WORDS=6|FORBIDDEN=Leonardo,tier3,strict,,,compliance,COUNT+MAX_WORDS+FORBIDDEN; tests forbidden-word with length compression,primary
186,compliance_tier3,count_length_forbidden,medium,"Specify exactly 4 voting systems, each in under 7 words, without using the word 'majority'.",COUNT=4|MAX_WORDS=7|FORBIDDEN=majority,tier3,strict,,,compliance,COUNT+MAX_WORDS+FORBIDDEN; tests forbidden-word with length compression,primary
187,compliance_tier3,count_length_forbidden,medium,"Give exactly 4 classical composers, each in under 6 words, without using the word 'Mozart'.",COUNT=4|MAX_WORDS=6|FORBIDDEN=Mozart,tier3,strict,,,compliance,COUNT+MAX_WORDS+FORBIDDEN; tests forbidden-word with length compression,primary
188,compliance_tier3,count_length_forbidden,hard,"List exactly 3 mathematical proof techniques, each in under 8 words, without using the word 'induction'.",COUNT=3|MAX_WORDS=8|FORBIDDEN=induction,tier3,strict,,,compliance,COUNT+MAX_WORDS+FORBIDDEN; tests forbidden-word with length compression,primary
189,compliance_tier3,count_length_forbidden,hard,"State exactly 3 compiler optimisation passes, each in under 7 words, without using the word 'inlining'.",COUNT=3|MAX_WORDS=7|FORBIDDEN=inlining,tier3,strict,,,compliance,COUNT+MAX_WORDS+FORBIDDEN; tests forbidden-word with length compression,primary
190,compliance_tier3,count_length_forbidden,hard,"Outline exactly 3 major schools of jurisprudence, each in under 8 words, without using the word 'positivism'.",COUNT=3|MAX_WORDS=8|FORBIDDEN=positivism,tier3,strict,,,compliance,COUNT+MAX_WORDS+FORBIDDEN; tests forbidden-word with length compression,primary
191,compliance_tier3,count_length_forbidden,hard,"List exactly 3 subfields of linguistics, each in under 7 words, without using the word 'syntax'.",COUNT=3|MAX_WORDS=7|FORBIDDEN=syntax,tier3,strict,,,compliance,COUNT+MAX_WORDS+FORBIDDEN; tests forbidden-word with length compression,primary
192,compliance_tier3,count_length_forbidden,hard,"Name exactly 3 classes of differential equation, each in under 7 words, without using the word 'partial'.",COUNT=3|MAX_WORDS=7|FORBIDDEN=partial,tier3,strict,,,compliance,COUNT+MAX_WORDS+FORBIDDEN; tests forbidden-word with length compression,primary
193,compliance_tier3,count_length_format,easy,"Name exactly 4 benefits of regular physical exercise, each in under 8 words, formatted as a numbered list.",COUNT=4|MAX_WORDS=8|FORMAT=numbered_list,tier3,strict,exercise,anchor_exercise_t3,compliance,Adds FORMAT; isolates FORMAT compliance against tier2 baseline,primary
194,compliance_tier3,count_length_format,easy,"Provide exactly 3 effects of daily meditation practice, each in under 9 words, formatted as a numbered list.",COUNT=3|MAX_WORDS=9|FORMAT=numbered_list,tier3,strict,meditation,anchor_meditation_t3,compliance,Adds FORMAT; isolates FORMAT compliance against tier2 baseline,primary
195,compliance_tier3,count_length_format,medium,"Identify exactly 4 consequences of climate change, each in under 9 words, formatted as a numbered list.",COUNT=4|MAX_WORDS=9|FORMAT=numbered_list,tier3,strict,climate,anchor_climate_t3,compliance,Adds FORMAT; isolates FORMAT compliance against tier2 baseline,primary
196,compliance_tier3,count_length_format,easy,"Enumerate exactly 4 forms of renewable energy generation, each in under 7 words, formatted as a numbered list.",COUNT=4|MAX_WORDS=7|FORMAT=numbered_list,tier3,strict,renewable,anchor_renewable_t3,compliance,Adds FORMAT; isolates FORMAT compliance against tier2 baseline,primary
197,compliance_tier3,count_length_format,medium,"Specify exactly 4 programming languages used in industry, each in under 6 words, formatted as a numbered list.",COUNT=4|MAX_WORDS=6|FORMAT=numbered_list,tier3,strict,proglang,anchor_proglang_t3,compliance,Adds FORMAT; isolates FORMAT compliance against tier2 baseline,primary
198,compliance_tier3,count_length_format,easy,"Give exactly 5 capital cities of European nations, each in under 5 words, formatted as a numbered list.",COUNT=5|MAX_WORDS=5|FORMAT=numbered_list,tier3,strict,eurocaps,anchor_eurocaps_t3,compliance,Adds FORMAT; isolates FORMAT compliance against tier2 baseline,primary
199,compliance_tier3,count_length_format,medium,"State exactly 4 ancient civilisations from world history, each in under 7 words, formatted as a numbered list.",COUNT=4|MAX_WORDS=7|FORMAT=numbered_list,tier3,strict,civilisations,anchor_civilisations_t3,compliance,Adds FORMAT; isolates FORMAT compliance against tier2 baseline,primary
200,compliance_tier3,count_length_format,medium,"Outline exactly 4 distinct music genres, each in under 6 words, formatted as a numbered list.",COUNT=4|MAX_WORDS=6|FORMAT=numbered_list,tier3,strict,musicgenres,anchor_musicgenres_t3,compliance,Adds FORMAT; isolates FORMAT compliance against tier2 baseline,primary
201,compliance_tier3,count_length_format,easy,"Name exactly 4 fundamental cooking techniques, each in under 6 words, formatted as a numbered list.",COUNT=4|MAX_WORDS=6|FORMAT=numbered_list,tier3,strict,cooking,anchor_cooking_t3,compliance,Adds FORMAT; isolates FORMAT compliance against tier2 baseline,primary
202,compliance_tier3,count_length_format,hard,"Provide exactly 4 well-documented psychological biases, each in under 8 words, formatted as a numbered list.",COUNT=4|MAX_WORDS=8|FORMAT=numbered_list,tier3,strict,biases,anchor_biases_t3,compliance,Adds FORMAT; isolates FORMAT compliance against tier2 baseline,primary
203,compliance_tier3,count_length_format,medium,"Identify exactly 3 milestones in human space exploration, each in under 10 words, formatted as a numbered list.",COUNT=3|MAX_WORDS=10|FORMAT=numbered_list,tier3,strict,space,anchor_space_t3,compliance,Adds FORMAT; isolates FORMAT compliance against tier2 baseline,primary
204,compliance_tier3,count_length_format,medium,"Enumerate exactly 4 scientists who shaped modern thought, each in under 7 words, formatted as a numbered list.",COUNT=4|MAX_WORDS=7|FORMAT=numbered_list,tier3,strict,scientists,anchor_scientists_t3,compliance,Adds FORMAT; isolates FORMAT compliance against tier2 baseline,primary
